id	cog	domain
A0A845LPC5		bacteria
A0A845LQK6		bacteria
A0A845LTU0		bacteria
A0A845LUK8		bacteria
A0A845M2F1		bacteria
A0A845QVS9		bacteria
A0A845QW03		bacteria
A0A845QWW3		bacteria
A0A845QY79		bacteria
A0A845QYX2		bacteria
A0A845R010		bacteria
A0A845RNK1		bacteria
A0A845RSJ6		bacteria
A0A846I2X2		bacteria
A0A846I592		bacteria
A0A846I741		bacteria
A0A846IDT4		bacteria
A0A846ISP1		bacteria
A0A846J8Z8		bacteria
A0A846JC09		bacteria
A0A846PD42		bacteria
A0A846TCB7		bacteria
A0A846TED7		bacteria
A0A847A8F2		bacteria
A0A847AB49		bacteria
A0A847ABW6		bacteria
A0A847ADN2		bacteria
A0A847AEX1		bacteria
A0A847ARS7		bacteria
A0A847BNU5		bacteria
A0A847BRQ1		bacteria
A0A847BSM4		bacteria
A0A847BZ00		bacteria
A0A847CUW1		bacteria
A0A847DB22		bacteria
A0A847DHZ7		bacteria
A0A847DK45		bacteria
A0A847E5R2		bacteria
A0A847E673		bacteria
A0A847E7K0		bacteria
A0A847EFY7		bacteria
A0A847FA44		bacteria
A0A847FB96		bacteria
A0A847FH66		bacteria
A0A847FHN6		bacteria
A0A847FHV8		bacteria
A0A847FI26		bacteria
A0A847FJ40		bacteria
A0A847FNA9		bacteria
A0A847G639		bacteria
A0A847H1A4		bacteria
A0A847IHW9		bacteria
A0A847IK70		bacteria
A0A847ILU9		bacteria
A0A847K7F1		bacteria
A0A847K829		bacteria
A0A847KE69		bacteria
A0A847KEH3		bacteria
A0A847KGS1		bacteria
A0A847NAU6		bacteria
A0A847NE29		bacteria
A0A847NFV2		bacteria
A0A847NIW3		bacteria
A0A847NKN0		bacteria
A0A847PBX9		bacteria
A0A847PC71		bacteria
A0A847PE05		bacteria
A0A847PKD2		bacteria
A0A847QGW6		bacteria
A0A847X2S7		bacteria
A0A847X2Y9		bacteria
A0A847X3B7		bacteria
A0A847X558		bacteria
A0A847XDU4		bacteria
A0A847XHH4		bacteria
A0A847YIE2		bacteria
A0A847YQW9		bacteria
A0A847YR75		bacteria
A0A847ZBZ0		bacteria
A0A848CE08		bacteria
A0A848CF75		bacteria
A0A848CFL9		bacteria
A0A848CG10		bacteria
A0A848CK93		bacteria
A0A848DRA3		bacteria
A0A848ET53		bacteria
A0A848LF23		bacteria
A0A848LUT0		bacteria
A0A848UIW7		bacteria
A0A848W648		bacteria
A0A848WCG9		bacteria
A0A848WT91		bacteria
A0A848YS48		bacteria
A0A848YWF0		bacteria
A0A848YXU1		bacteria
A0A848YY38		bacteria
A0A848YZ08		bacteria
A0A848YZT8		bacteria
A0A848Z0G3		bacteria
A0A848Z336		bacteria
A0A848ZEP5		bacteria
A0A848ZF65		bacteria
A0A848ZFP5		bacteria
A0A848ZFU8		bacteria
A0A848ZLF6		bacteria
A0A848ZPX7		bacteria
A0A849BRX2		bacteria
A0A849ENZ0		bacteria
A0A849EPB5		bacteria
A0A849EQZ5		bacteria
A0A849ERA5		bacteria
A0A849ERG4		bacteria
A0A849ET11		bacteria
A0A849ETC2		bacteria
A0A849EU90		bacteria
A0A849EW78		bacteria
A0A849HC73		bacteria
A0A849HCC9		bacteria
A0A849HY38		bacteria
A0A849J1R6		bacteria
A0A849XW74		bacteria
A0A850BSR7		bacteria
A0A850BVZ2		bacteria
A0A850EY86		bacteria
A0A850F8P6		bacteria
A0A850FS87		bacteria
A0A850GH22		bacteria
A0A850HFL9		bacteria
A0A850HKA3		bacteria
A0A850JLE9		bacteria
A0A850LQS5		archaea
A0A850LXM5		archaea
A0A850M4C4		archaea
A0A850MI13		archaea
A0A850MJI3		archaea
A0A850QLC3		bacteria
A0A850QZ19		bacteria
A0A850SVY7		bacteria
A0A850T5D2		bacteria
A0A851GBH1		bacteria
A0A851GPW8		bacteria
A0A852PST0		bacteria
A0A853H5N0		bacteria
A0A855EM81		bacteria
A0A855EP06		bacteria
A0A855EUT5		bacteria
A0A855LXV1		bacteria
A0A855N8D7		bacteria
A0A855S882		bacteria
A0A855WMF8		bacteria
A0A855X0H0		bacteria
A0A857DLQ1		bacteria
A0A857SCP7		bacteria
A0A858A1V1		varidnaviria
A0A858N4H1		bacteria
A0A858N5S1		bacteria
A0A858N8I7		bacteria
A0A859FIU0		bacteria
A0A859QSZ4		bacteria
A0A859R0H0		bacteria
A0A891SEI2		bacteria
A0A895YEV6		bacteria
A0A898DCI4		bacteria
A0A898DEE2		bacteria
A0A8A1DI37		bacteria
A0A8A3WQ84		eukaryota
A0A8B2R0M3		bacteria
A0A8B2SAN6		bacteria
A0A8B2UHP1		bacteria
A0A8B2WZU9		bacteria
A0A8B2X1X1		bacteria
A0A8B2X5P7		bacteria
A0A8B2X960		bacteria
A0A8B2XC76		bacteria
A0A8B2XNG7		bacteria
A0A8B3AQ50		bacteria
A0A8B3J2Z7		bacteria
A0A8B3JI32		bacteria
A0A8B3REM3		bacteria
A0A8B3RG38		bacteria
A0A8B3RG42		bacteria
A0A8B4Z366		bacteria
A0A8B5EQ84		bacteria
A0A8B5QA88		bacteria
A0A8B5XCL3		bacteria
A0A8B5XLH0		bacteria
A0A8B5ZX55		bacteria
A0A8B6SYC3		bacteria
A0A8B6XWH8		eukaryota
A0A8B6Y044		eukaryota
A0A8B6Y6C1		eukaryota
A0A8B6YFR2		eukaryota
A0A8B6YL78		eukaryota
A0A8B6YN27		eukaryota
A0A8B7DQZ2		eukaryota
A0A8B7DSR7		eukaryota
A0A8B7EWV6		eukaryota
A0A8B7F5L8		eukaryota
A0A8B7FBA9		eukaryota
A0A8B7FCQ1		eukaryota
A0A8B7G5R5		eukaryota
A0A8B7GA57		eukaryota
A0A8B7GTR4		eukaryota
A0A8B7GUN0		eukaryota
A0A8B7H1P7		eukaryota
A0A8B7H938		eukaryota
A0A8B7HL81		eukaryota
A0A8B7I220		eukaryota
A0A8B7IM99		eukaryota
A0A8B7IND8		eukaryota
A0A8B7ITK9		eukaryota
A0A8B7J094		eukaryota
A0A8B7JCR9		eukaryota
A0A8B7JCT5		eukaryota
A0A8B7JLH2		eukaryota
A0A8B7JZR3		eukaryota
A0A8B7K0P0		eukaryota
A0A8B7KAR2		eukaryota
A0A8B7KD08		eukaryota
A0A8B7N7R5		eukaryota
A0A8B7NM45		eukaryota
A0A8B7NR67		eukaryota
A0A8B7PF83		eukaryota
A0A8B7PFN1		eukaryota
A0A8B7PVU2		eukaryota
A0A8B7QF07		eukaryota
A0A8B7R770		eukaryota
A0A8B7RC76		eukaryota
A0A8B7RDB3		eukaryota
A0A8B7RTE0		eukaryota
A0A8B7RZD7		eukaryota
A0A8B7SPY2		eukaryota
A0A8B7SXG0		eukaryota
A0A8B7T7X4		eukaryota
A0A8B7TD03		eukaryota
A0A8B7TG74		eukaryota
A0A8B7TMG7		eukaryota
A0A8B7TXW1		eukaryota
A0A8B7TZ69		eukaryota
A0A8B7U513		eukaryota
A0A8B7UG14		eukaryota
A0A8B7UZ63		eukaryota
A0A8B7V676		eukaryota
A0A8B7VYA9		eukaryota
A0A8B7VZG5		eukaryota
A0A8B7VZH1		eukaryota
A0A8B7W046		eukaryota
A0A8B7W2J3		eukaryota
A0A8B7W4Q9		eukaryota
A0A8B7W896		eukaryota
A0A8B7WAW7		eukaryota
A0A8B7WM97		eukaryota
A0A8B7XQJ8		eukaryota
A0A8B7Y134		eukaryota
A0A8B7YDZ9		eukaryota
A0A8B7YR43		eukaryota
A0A8B7YXI1		eukaryota
A0A8B7Z8G6		eukaryota
A0A8B7ZEJ0		eukaryota
A0A8B7ZKL3		eukaryota
A0A8B7ZL25		eukaryota
A0A8B7ZNK2		eukaryota
A0A8B7ZQU6		eukaryota
A0A8B8B9B4		eukaryota
A0A8B8CE34		eukaryota
A0A8B8CE44		eukaryota
A0A8B8CIY1		eukaryota
A0A8B8CN49		eukaryota
A0A8B8CNB7		eukaryota
A0A8B8CQ14		eukaryota
A0A8B8DNR3		eukaryota
A0A8B8DV56		eukaryota
A0A8B8DW31		eukaryota
A0A8B8DWV7		eukaryota
A0A8B8DX71		eukaryota
A0A8B8EDQ5		eukaryota
A0A8B8R8Y6		eukaryota
A0A8B8RDI9		eukaryota
A0A8B8RDJ2		eukaryota
A0A8B8RDP7		eukaryota
A0A8B8RDQ2		eukaryota
A0A8B8RG30		eukaryota
A0A8B8RX78		eukaryota
A0A8B8T7E3		eukaryota
A0A8B8TJA3		eukaryota
A0A8B8TQR3		eukaryota
A0A8B8TRH2		eukaryota
A0A8B8UA00		eukaryota
A0A8B8UA04		eukaryota
A0A8B8UB95		eukaryota
A0A8B8V4Q1		eukaryota
A0A8B8V558		eukaryota
A0A8B8VEK1		eukaryota
A0A8B8VER0		eukaryota
A0A8B8VM60		eukaryota
A0A8B8VMW7		eukaryota
A0A8B8VU18		eukaryota
A0A8B8W0K1		eukaryota
A0A8B8WUM9		eukaryota
A0A8B8X6U5		eukaryota
A0A8B8X9R2		eukaryota
A0A8B8YD12		eukaryota
A0A8B8YTU2		eukaryota
A0A8B8YV92		eukaryota
A0A8B8Z1U4		eukaryota
A0A8B8Z6X0		eukaryota
A0A8D5FEN6		bacteria
A0A8D5FJE3		bacteria
A0A8D5FJQ8		bacteria
A0A8D5FMR2		bacteria
A0A8D5JG45		bacteria
A0A8E0SPN4		bacteria
A0A8E1W1R1		bacteria
A0A8E3REC5		bacteria
A0A8E4SPE6		bacteria
A0A8E5JKH4		bacteria
A0A8E5MU56		bacteria
A0A8E5TV88		bacteria
A0A8E5X8I7		bacteria
A0A8E6J4W7		bacteria
A0A8E6JHC6		bacteria
A0A8E6KBN7		bacteria
A0A8E6KHM9		bacteria
A0A8E6NL81		bacteria
A0A8E6S009		bacteria
A0A8E6VTE2		bacteria
A0A8E6WES2		bacteria
A0A8E6Y336		bacteria
A0A8E7QK41		bacteria
A0A8E7R9T7		bacteria
A0A8E9YCK4		bacteria
A0A8F0CKW5		bacteria
A0A8F2UZJ5		bacteria
A0A8F6SFL2		bacteria
A0A8F7LRD1		bacteria
A0A8F7UYS4		bacteria
A0A8F7V128		bacteria
A0A8F8AX41		bacteria
A0A8H9AHE5		bacteria
A0A8H9IMK5		bacteria
A0A8H9LGU6		bacteria
A0A8H9MAK6		bacteria
A0A8H9UY84		bacteria
A0A8H9V604		bacteria
A0A8H9WT02		bacteria
A0A8I0B6R7		bacteria
A0A8I0D143		bacteria
A0A8I0DA84		bacteria
A0A8I0E6F3		bacteria
A0A8I0KBY6		bacteria
A0A8I0L6C1		bacteria
A0A8I0SV50		bacteria
A0A8I0WWS3		bacteria
A0A8I1HUI6		bacteria
A0A8I1HWM0		bacteria
A0A8I1KCV0		bacteria
A0A8I1LBC8		bacteria
A0A8I1LBH6		bacteria
A0A8I1LC97		bacteria
A0A8I1LCS1		bacteria
A0A8I1LEE6		bacteria
A0A8I1PCX6		bacteria
A0A8I1PHK5		bacteria
A0A8I1RWS7		bacteria
A0A8I1VFX4		bacteria
A0A8I1VGI5		bacteria
A0A8I1ZFY4		bacteria
A0A8I1ZSS1		bacteria
A0A8I2A1J5		bacteria
A0A8I2AQ28		bacteria
A0A8I2ARQ6		bacteria
A0A8I2CUR8		bacteria
A0A8I2CVM7		bacteria
A0A8I2D0V6		bacteria
A0A8J0QDF7		eukaryota
A0A8J0QFA4		eukaryota
A0A8J0QFF6		eukaryota
A0A8J0QFI3		eukaryota
A0A8J0QGF7		eukaryota
A0A8J0QGI1		eukaryota
A0A8J0QH04		eukaryota
A0A8J0QH08		eukaryota
A0A8J0QH51		eukaryota
A0A8J0QH96		eukaryota
A0A8J0QHC6		eukaryota
A0A8J0QHE6		eukaryota
A0A8J0QHL0		eukaryota
A0A8J0QHN1		eukaryota
A0A8J0QHP7		eukaryota
A0A8J0QHQ6		eukaryota
A0A8J2UZT5		bacteria
A0A8J3C2B6		bacteria
A0A8J3I298		bacteria
A0A8J3J0R0		bacteria
A0A8J3LEN1		bacteria
A0A8J3LPL7		bacteria
A0A8J3PYW3		bacteria
A0A8J3QW17		bacteria
A0A8J3TVK8		bacteria
A0A8J3URN6		bacteria
A0A8J3UV24		bacteria
A0A8J3W0D5		bacteria
A0A8J3X176		bacteria
A0A8J3X1D7		bacteria
A0A8J3XK25		bacteria
A0A8J3YXX3		bacteria
A0A8J3ZWL3		bacteria
A0A8J4AAF0		bacteria
A0A8J4DKQ2		bacteria
A0A8J6MVJ4		bacteria
A0A8J6MW96		bacteria
A0A8J6MXK6		bacteria
A0A8J6MXP0		bacteria
A0A8J6MXW1		bacteria
A0A8J6MXW5		bacteria
A0A8J6MYI0		bacteria
A0A8J6MYK9		bacteria
A0A8J6MZD5		bacteria
A0A8J6N161		bacteria
A0A8J6N248		bacteria
A0A8J6N337		bacteria
A0A8J6N3U4		bacteria
A0A8J6N557		bacteria
A0A8J6N908		bacteria
A0A8J6N953		bacteria
A0A8J6NA39		bacteria
A0A8J6ND97		bacteria
A0A8J6NDB1		bacteria
A0A8J6NEJ6		bacteria
A0A8J6NGR6		bacteria
A0A8J6NJK9		bacteria
A0A8J6NKD2		bacteria
A0A8J6NKX6		bacteria
A0A8J6NLV4		bacteria
A0A8J6NLX5		bacteria
A0A8J6NN14		bacteria
A0A8J6NP36		bacteria
A0A8J6NQ66		bacteria
A0A8J6NQL5		bacteria
A0A8J6NRK3		bacteria
A0A8J6NVC0		bacteria
A0A8J6NVV0		bacteria
A0A8J6NVZ9		bacteria
A0A8J6NW17		bacteria
A0A8J6NW83		bacteria
A0A8J6NWM4		bacteria
A0A8J6NY52		bacteria
A0A8J6NYK1		bacteria
A0A8J6NZ18		bacteria
A0A8J6NZ98		bacteria
A0A8J6NZC9		bacteria
A0A8J6P031		bacteria
A0A8J6P2L3		bacteria
A0A8J6P2P5		bacteria
A0A8J6P2T4		bacteria
A0A8J6T4F2		bacteria
A0A8J6T815		bacteria
A0A8J6TBS5		bacteria
A0A8J6TCZ7		bacteria
A0A8J6TDZ3		bacteria
A0A8J6TKN7		bacteria
A0A8J6TM44		bacteria
A0A8J6TMB1		bacteria
A0A8J6TN49		bacteria
A0A8J6TN53		bacteria
A0A8J6TNG8		bacteria
A0A8J6TNG9		bacteria
A0A8J6TPV0		bacteria
A0A8J6TQE6		bacteria
A0A8J6TR21		bacteria
A0A8J6TRG5		bacteria
A0A8J6TTA3		bacteria
A0A8J6TUN3		bacteria
A0A8J6TUS8		bacteria
A0A8J6UKV5		bacteria
A0A8J6Y1P5		bacteria
A0A8J6Y3J8		bacteria
A0A8J6Y3X3		bacteria
A0A8J6Y956		bacteria
A0A8J7CGP3		bacteria
A0A8J7IST4		bacteria
A0A8J7J4T5		bacteria
A0A8J7JJV7		bacteria
A0A8J7VEW3		bacteria
A0A8J7VF97		bacteria
A0A8J7VFE9		bacteria
A0A8J7VH56		bacteria
A0A8J7WT26		bacteria
A0A8J7WYW6		bacteria
A0A8J7WZ65		bacteria
A0A8J7X1T8		bacteria
A0A8J7Y8K6		archaea
A0A8J8ARM2		bacteria
A0A8J8BFQ1		bacteria
A0A8J8BFR8		bacteria
A0A8J8FQN9		archaea
A0A8J8FS66		archaea
A0A8J8GFK2		bacteria
A0A8K0V071		bacteria
A0A8K0V658		bacteria
A0A8M1GDV6		eukaryota
A0A8M1GHZ2		eukaryota
A0A8M1H0F5		eukaryota
A0A8M1H7J1		eukaryota
A0A8M1K9B2		eukaryota
A0A8M1KD54		eukaryota
A0A8M1KDI5		eukaryota
A0A8M1KHN3		eukaryota
A0A8M1KIZ0		eukaryota
A0A8M1KJ98		eukaryota
A0A8M1M0B9		eukaryota
A0A8M1MDA9		eukaryota
A0A8M1MDG9		eukaryota
A0A8M1MGW1		eukaryota
A0A8M1MGW2		eukaryota
A0A8M1NW48		eukaryota
A0A8M1NX36		eukaryota
A0A8M1PAE4		eukaryota
A0A8M1PB21		eukaryota
A0A8N4L2K9		eukaryota
A0A8N4L7H2		eukaryota
A0A8N4L7V5		eukaryota
A0A8N5EKI3		eukaryota
A0A8N5EN59		eukaryota
A0A8N5ESN5		eukaryota
A0A8N5I348		eukaryota
A0A8S0FIK0		bacteria
A0A8S0G6Z0		bacteria
A0A8S5XS25		bacteria
A0A8S7CNM5		bacteria
A0A8S8E4C7		bacteria
A0A8S8X1R9		bacteria
A0A8T3KKX4		bacteria
A0A8T3KL61		bacteria
A0A8T3KLV0		bacteria
A0A8T3KTJ0		bacteria
A0A8T3MHZ7		bacteria
A0A8T3MNQ4		bacteria
A0A8T3NG19		bacteria
A0A8T3NI51		bacteria
A0A8T3NJA2		bacteria
A0A8T3QKC5		bacteria
A0A8T3QWD2		bacteria
A0A8T3R1J5		bacteria
A0A8T3VXC2		archaea
A0A8T3W6T0		archaea
A0A8T3W962		archaea
A0A8T4K3X7		bacteria
A0A8T5U9V9		archaea
A0A8T5UDF8		archaea
A0A8T5XDT2		bacteria
A0A8T5XEE9		bacteria
A0A8T5XEJ8		bacteria
A0A8T5XH74		bacteria
A0A8T5XQC7		bacteria
A0A8T5XQZ1		bacteria
A0A8T5XVT5		bacteria
A0A8T5XXZ8		bacteria
A0A8T5XZB3		bacteria
A0A8T5Y021		bacteria
A0A8T5Y1I8		bacteria
A0A8T5Y4N6		bacteria
A0A8T5ZNX7		bacteria
A0A8T6BRD6		bacteria
A0A8T6BVM4		bacteria
A0A8T6BVT6		bacteria
A0A8T6CDF9		bacteria
A0A8T6CH13		bacteria
A0A8T6FNA0		bacteria
A0A8T6FRA4		bacteria
A0A8T6FX93		bacteria
A0A8T6IGU1		bacteria
A0A8T6ZRU4		bacteria
A0A8T7EH95		bacteria
A0A8T7FBA7		bacteria
A0A8T7FJW0		bacteria
A0A8T7FQC7		bacteria
A0A8T7JTU5		bacteria
A0A8T7JU81		bacteria
A0A8T7KI53		bacteria
A0A8T7LFX4		bacteria
A0A8T7LGX9		bacteria
A0A8T8CLG4		bacteria
A0A8T8D4L8		bacteria
A0A8T8D8N9		bacteria
A0A8T8D9C9		bacteria
A0A8T8DBW2		bacteria
A0A8T9IIY9		bacteria
A0A8U0MXY8		eukaryota
A0A8U0N4F2		eukaryota
A0A8U0NFT9		eukaryota
A0A8U0NZ61		eukaryota
A0A8U0P255		eukaryota
A0A8U0P6J3		eukaryota
A0A8U0P823		eukaryota
A0A8U0P908		eukaryota
A0A8U0P9F8		eukaryota
A0A8U0PU33		eukaryota
A0A8U0QHG2		eukaryota
A0A8U0RB52		eukaryota
A0A8U0RBT6		eukaryota
A0A8U0RC52		eukaryota
A0A8U0SKE6		eukaryota
A0A8U0SUY2		eukaryota
A0A8U0SVL0		eukaryota
A0A8U0TCL4		eukaryota
A0A8U0TED2		eukaryota
A0A8U0TH53		eukaryota
A0A8U0TJI3		eukaryota
A0A8U0U270		eukaryota
A0A8U0U9B8		eukaryota
A0A8U0UKC7		eukaryota
A0A8U0ULT8		eukaryota
A0A8U0VA85		eukaryota
A0A8U0WCK1		eukaryota
A0A8U0WLQ7		eukaryota
A0A8U0WMT6		eukaryota
A0A8U0WY11		eukaryota
A0A8U1BNK1		eukaryota
A0A8U1C1P7		eukaryota
A0A8U1EUT3		eukaryota
A0A8U1F291		eukaryota
A0A8U1F2X9		eukaryota
A0A8U1F3N2		eukaryota
A0A8U1GVK7		eukaryota
A0A8U1H046		eukaryota
A0A8U1H9F7		eukaryota
A0A8X6K429		bacteria
A0A8X8I3L8		bacteria
A0A8X8I7M9		bacteria
A0A915TZ02		bacteria
A0A915U077		bacteria
A0A915U0M5		bacteria
A0A915U5F3		bacteria
A0A915XH97		bacteria
A0A915XHF1		bacteria
A0A915XHT8		bacteria
A0A916UKG8		bacteria
A0A917BXG1		bacteria
A0A917CHS8		bacteria
A0A917FG12		bacteria
A0A917I350		bacteria
A0A917IKW0		bacteria
A0A917JY85		bacteria
A0A917LV05		bacteria
A0A917PRA5		bacteria
A0A917S2J9		bacteria
A0A917TGT2		bacteria
A0A917UWN1		bacteria
A0A917WHX4		bacteria
A0A917WNP3		bacteria
A0A917WU93		bacteria
A0A917YPV6		bacteria
A0A918ATA9		bacteria
A0A918BC15		bacteria
A0A918E6K7		bacteria
A0A918IBB3		bacteria
A0A918MVP9		bacteria
A0A918PBW4		bacteria
A0A918RT37		bacteria
A0A918U3I1		bacteria
A0A918Y315		bacteria
A0A918YJH3		bacteria
A0A918ZB07		bacteria
A0A919A046		bacteria
A0A919EZJ5		bacteria
A0A919H911		bacteria
A0A919IT11		bacteria
A0A919J1R5		bacteria
A0A919JQA4		bacteria
A0A919K6Q6		bacteria
A0A919KIA8		bacteria
A0A919L8N5		bacteria
A0A919SEI2		bacteria
A0A919T8Z7		bacteria
A0A919TMA4		bacteria
A0A919UYM5		bacteria
A0A919WFT6		bacteria
A0A919WK04		bacteria
A0A919WK18		bacteria
A0A920BSY1		bacteria
A0A920BVP2		bacteria
A0A920ESD9		bacteria
A0A920NCZ8		bacteria
A0A920PV14		bacteria
A0A920ULX5		bacteria
A0A920URS8		bacteria
A0A920YGW9		bacteria
A0A920YH44		bacteria
A0A920YHD6		bacteria
A0A920YJW7		bacteria
A0A920YKZ5		bacteria
A0A921AUL7		bacteria
A0A921AWZ0		bacteria
A0A921AXR2		bacteria
A0A921BEI6		bacteria
A0A921CJN6		bacteria
A0A921CMZ3		bacteria
A0A921CNL6		bacteria
A0A921GQV3		bacteria
A0A921JUX3		bacteria
A0A921K6V6		bacteria
A0A921LUE0		bacteria
A0A921MXN6		bacteria
A0A921MYR3		bacteria
A0A922ZVX6		bacteria
A0A922ZZP7		bacteria
A0A923A5J4		bacteria
A0A923ALM8		bacteria
A0A923CSV6		bacteria
A0A923CTB4		bacteria
A0A923D5I7		bacteria
A0A923DK64		bacteria
A0A923DQW6		bacteria
A0A923EBV5		bacteria
A0A923EFM6		bacteria
A0A923EH68		bacteria
A0A923EHE9		bacteria
A0A923EJ80		bacteria
A0A923EJW1		bacteria
A0A923EKH3		bacteria
A0A923EVD1		bacteria
A0A923EWW8		bacteria
A0A923G3W7		bacteria
A0A923GBQ5		bacteria
A0A923GMP3		bacteria
A0A923GWQ6		bacteria
A0A923H5W7		bacteria
A0A923I136		bacteria
A0A923IHE0		bacteria
A0A923ITD8		bacteria
A0A923J3G8		bacteria
A0A923J5A5		bacteria
A0A923J5Q8		bacteria
A0A923J681		bacteria
A0A923J6C5		bacteria
A0A923J6G0		bacteria
A0A923KRS2		bacteria
A0A923LHH4		bacteria
A0A923NHQ1		bacteria
A0A923Q4X3		bacteria
A0A924NB89		bacteria
A0A924S8V5		bacteria
A0A924SD49		bacteria
A0A924WEX2		bacteria
A0A924Z0B1		bacteria
A0A925AP73		bacteria
A0A925FHE1		bacteria
A0A925HXH7		bacteria
A0A925LKZ5		bacteria
A0A925Q4E3		bacteria
A0A925R9Y6		bacteria
A0A925S4T6		bacteria
A0A925SRW0		bacteria
A0A925SUH6		bacteria
A0A925VJX4		bacteria
A0A925VMX8		bacteria
A0A926A692		bacteria
A0A926AVS9		bacteria
A0A926EVZ2		bacteria
A0A926EWP2		bacteria
A0A926F3U0		bacteria
A0A926FIQ9		bacteria
A0A926IHR7		bacteria
A0A926IHZ5		bacteria
A0A926IMN6		bacteria
A0A926JDN6		bacteria
A0A926KLH8		bacteria
A0A926QDF6		bacteria
A0A927E7F9		bacteria
A0A927FZ53		bacteria
A0A927G2X8		bacteria
A0A927IVX6		bacteria
A0A927W7U7		bacteria
A0A927W8U6		bacteria
A0A927YH42		bacteria
A0A927ZPD9		bacteria
A0A928MEL1		bacteria
A0A928QXN7		bacteria
A0A928SD39		bacteria
A0A928SWF2		bacteria
A0A928YB43		bacteria
A0A929BQI8		bacteria
A0A929BSV1		bacteria
A0A929BU59		bacteria
A0A929D5K6		bacteria
A0A929D8Z1		bacteria
A0A929DC82		bacteria
A0A929DCZ3		bacteria
A0A929DMS0		bacteria
A0A929DY67		bacteria
A0A929DYE0		bacteria
A0A929DZZ7		bacteria
A0A929E0G0		bacteria
A0A929E426		bacteria
A0A929E489		bacteria
A0A929E540		bacteria
A0A929E6Z2		bacteria
A0A929EEL8		bacteria
A0A929EJL1		bacteria
A0A929EKV5		bacteria
A0A929EM26		bacteria
A0A929EMM7		bacteria
A0A929EPI3		bacteria
A0A929ESD0		bacteria
A0A929ET74		bacteria
A0A929EU46		bacteria
A0A929EUQ8		bacteria
A0A929F6W7		bacteria
A0A929G795		bacteria
A0A929GUI2		bacteria
A0A929H053		bacteria
A0A929H0E8		bacteria
A0A929HDW2		bacteria
A0A929HE44		bacteria
A0A929HEN9		bacteria
A0A929HFI9		bacteria
A0A929HGS0		bacteria
A0A929HHY7		bacteria
A0A929HMC4		bacteria
A0A929HN69		bacteria
A0A929HT83		bacteria
A0A929I5D3		bacteria
A0A929I674		bacteria
A0A929I7R2		bacteria
A0A929IDG9		bacteria
A0A929IEC8		bacteria
A0A929JDW6		bacteria
A0A929JE69		bacteria
A0A929JFF4		bacteria
A0A929JG68		bacteria
A0A929JI12		bacteria
A0A929JIG1		bacteria
A0A929JIG8		bacteria
A0A929JII1		bacteria
A0A929JIW5		bacteria
A0A929JK64		bacteria
A0A929JN66		bacteria
A0A929JQX2		bacteria
A0A929JS68		bacteria
A0A929JTH3		bacteria
A0A929KQ89		bacteria
A0A929NCR7		bacteria
A0A929NCW0		bacteria
A0A929NG34		bacteria
A0A929NHG4		bacteria
A0A929NJ92		bacteria
A0A929P412		bacteria
A0A929P4M1		bacteria
A0A929P4S3		bacteria
A0A929P5U7		bacteria
A0A929P6J0		bacteria
A0A929P6V2		bacteria
A0A929P8H0		bacteria
A0A929P9R6		bacteria
A0A929P9S0		bacteria
A0A929PA03		bacteria
A0A929PB97		bacteria
A0A929PBB9		bacteria
A0A929PC38		bacteria
A0A929PCK3		bacteria
A0A929PD62		bacteria
A0A929PI85		bacteria
A0A929QJD2		bacteria
A0A929SD35		bacteria
A0A929SF81		bacteria
A0A929SFY4		bacteria
A0A929SGZ1		bacteria
A0A929T2Z4		bacteria
A0A929TCV0		bacteria
A0A929TH72		bacteria
A0A929TRW9		bacteria
A0A929TTA5		bacteria
A0A929TWB7		bacteria
A0A929U839		bacteria
A0A929UD38		bacteria
A0A929UEA6		bacteria
A0A929UFY2		bacteria
A0A929UTZ7		bacteria
A0A929VME7		bacteria
A0A929VP89		bacteria
A0A929XA51		bacteria
A0A929XI15		bacteria
A0A929Y541		bacteria
A0A930C9S6		bacteria
A0A930CA30		bacteria
A0A930CBS0		bacteria
A0A930CUT5		bacteria
A0A930CYM3		bacteria
A0A930DL19		bacteria
A0A930DMW8		bacteria
A0A930DN56		bacteria
A0A930DQN0		bacteria
A0A930DT86		bacteria
A0A930DX31		bacteria
A0A930DXE3		bacteria
A0A930DZ50		bacteria
A0A930E3L0		bacteria
A0A930E9D5		bacteria
A0A930GBB1		bacteria
A0A930GLG7		bacteria
A0A930GV50		bacteria
A0A930GWV4		bacteria
A0A930GXP5		bacteria
A0A930GXY3		bacteria
A0A930H2F0		bacteria
A0A930H3Z8		bacteria
A0A930H5Z9		bacteria
A0A930H6N0		bacteria
A0A930RXV0		bacteria
A0A930YR52		bacteria
A0A930ZCJ0		bacteria
A0A931ANE1		bacteria
A0A931AQ70		bacteria
A0A931ARP0		bacteria
A0A931ASB2		bacteria
A0A931AWE2		bacteria
A0A931CUP9		bacteria
A0A931CX36		bacteria
A0A931CYB5		bacteria
A0A931FQD6		bacteria
A0A931G6Q2		bacteria
A0A931G7V3		bacteria
A0A931G8L1		bacteria
A0A931GDC6		bacteria
A0A931GEL5		bacteria
A0A931KGH6		bacteria
A0A931LEE1		bacteria
A0A931LIW9		bacteria
A0A931MBV6		bacteria
A0A931PNC2		bacteria
A0A931PPU2		bacteria
A0A931R1L3		bacteria
A0A931R959		bacteria
A0A931S6L3		bacteria
